,name,salary_from,salary_to,salary_currency,area_name,published_at
878,"Инженер (по телекоммуникационному оборудованию, по СУБД)",50000.0,65000.0,RUR,Москва,2007
879,Администратор каталога сайта,10000.0,11000.0,RUR,Ростов-на-Дону,2007
880,Оператор 1С,15000.0,15000.0,RUR,Санкт-Петербург,2007
881,Специалист Технической поддержки,16500.0,30000.0,RUR,Москва,2007
882,Инженер по направлению Microsoft,50000.0,60000.0,RUR,Москва,2007
883,Менеджер по работе с клиентами,15000.0,22000.0,RUR,Уральский округ,2007
884,Project Manager,60000.0,100000.0,RUR,Санкт-Петербург,2007
885,Специалист по информационным технологиям,18000.0,18000.0,RUR,Санкт-Петербург,2007
886,Специалист отдела ИТ,20000.0,35000.0,RUR,Москва,2007
887,Технический дизайнер,30000.0,50000.0,RUR,Москва,2007
888,Java программист,28000.0,40000.0,RUR,Санкт-Петербург,2007
889,Java программист,28000.0,45000.0,RUR,Санкт-Петербург,2007
890,Operation Support – Systems Administrator,50000.0,70000.0,RUR,Санкт-Петербург,2007
891,Application Support Information Analyst,40000.0,60000.0,RUR,Санкт-Петербург,2007
892,Пограммист C/C++,25000.0,35000.0,RUR,Санкт-Петербург,2007
893,Контент-менеджер/Тарификатор,20000.0,23000.0,RUR,Москва,2007
894,Программист,15600.0,18200.0,RUR,Ростов-на-Дону,2007
895,Администратор системы видеоконференцсвязи,48000.0,54000.0,RUR,Москва,2007
896,Главный специалист,50000.0,65000.0,RUR,Москва,2007
897,Ведущий/главный специалист ETL,45000.0,50000.0,RUR,Москва,2007
898,Специалист отдел сетевого сопровождения,25000.0,30000.0,RUR,Москва,2007
899,"Администратор (СУБД Oracle v.9i, MS SQL)",40000.0,60000.0,RUR,Москва,2007
900,Web-программист,24000.0,39000.0,RUR,Москва,2007
901,Программист SMS IVR,15000.0,25000.0,RUR,Санкт-Петербург,2007
902,Технический директор,40000.0,50000.0,RUR,Санкт-Петербург,2007
903,"Программист Delphi, SQL",60000.0,65000.0,RUR,Москва,2007
904,"Администратор сайта, SEO специалист",30000.0,45000.0,RUR,Москва,2007
905,Начальник IT-отдела,75000.0,80000.0,RUR,Москва,2007
906,Программисты С/C++/С#,36000.0,76000.0,RUR,Москва,2007
907,Инженер-программист,18000.0,22000.0,RUR,Ярославль,2007
908,Руководитель направления SAP(FI и CO),120000.0,150000.0,RUR,Санкт-Петербург,2007
909,Программист 1С. Руководитель IT.,70000.0,80000.0,RUR,Московская область - Запад,2007
910,Программист 1С 8.0.,75000.0,90000.0,RUR,Москва,2007
911,Специалист по технической поддержке,23000.0,30000.0,RUR,Москва,2007
912,Менеджер проектов(бизнес-аналитик),35000.0,45000.0,RUR,Санкт-Петербург,2007
913,Системный администратор,30000.0,55000.0,RUR,Москва,2007
914,Бизнес– технолог-аналитик по внедрению 1С (г. Нижний Новгород),25000.0,30000.0,RUR,Восточно-Центральный округ,2007
915,Программист 1С 7.7 (ЗиК) и/или 1С 8.0 (ЗУП),42000.0,55000.0,RUR,Москва,2007
916,Программист 1С 8 (УПП),50000.0,58000.0,RUR,Москва,2007
917,Account Manager / Менеджер по работе с клиентами,29000.0,50000.0,RUR,Москва,2007
918,Программист,39000.0,45000.0,RUR,Москва,2007
919,Менеджер по продаже рекламных площадей интернет сайта.,18000.0,20000.0,RUR,Москва,2007
920,Проектировщик,50000.0,50000.0,RUR,Москва,2007
921,Программист 1С 8.0 (на неполный рабочий день),25000.0,25000.0,RUR,Москва,2007
922,Ведущий программист,40000.0,65000.0,RUR,Санкт-Петербург,2007
923,Оператор 1С,21000.0,21000.0,RUR,Москва,2007
924,Сервис-инженер,28000.0,36000.0,RUR,Санкт-Петербург,2007
925,NET Developer,45000.0,65000.0,RUR,Санкт-Петербург,2007
926,Продукт-менеджер по Cisco,55000.0,70000.0,RUR,Санкт-Петербург,2007
927,Менеджер по подбору персонала (IT направление),24000.0,30000.0,RUR,Москва,2007
928,Ведущий специалист Пресс-службы,50000.0,60000.0,RUR,Москва,2007
929,Инженер отдела эксплуатации,13000.0,30000.0,RUR,Новосибирск,2007
930,Руководитель отдела информационных технологий,45000.0,50000.0,RUR,Новосибирск,2007
931,Web-программист,45000.0,50000.0,RUR,Москва,2007
932,Ведущий специалист в операционное управление,15000.0,18000.0,RUR,Москва,2007
933,Оптимизатор (SEO),17000.0,20000.0,RUR,Тула,2007
934,Системный администратор г. Воронеж (SA_V),12000.0,15000.0,RUR,Воронеж,2007
935,Менеджер проектов (project manager),26000.0,37000.0,RUR,Москва,2007
936,Web-дизайнер,27000.0,40500.0,RUR,Москва,2007
937,".NET программист, .Net Developer",33000.0,50000.0,RUR,Нижний Новгород,2007
938,Инженер технической поддержки,25000.0,30000.0,RUR,Санкт-Петербург,2007
939,Системный администратор (разъездной),23000.0,25000.0,RUR,Москва,2007
940,Помощник системного администратора,12000.0,16000.0,RUR,Санкт-Петербург,2007
941,Аналитик,30000.0,60000.0,RUR,Москва,2007
942,Oracle DBA,55000.0,70000.0,RUR,Москва,2007
943,Администратор БД (системный администратор),40000.0,60000.0,RUR,Москва,2007
944,Руководитель проектов,45000.0,52000.0,RUR,Москва,2007
945,Системный инженер,20000.0,30000.0,RUR,Москва,2007
946,Системный администратор,16000.0,20000.0,RUR,Ростов-на-Дону,2007
947,Системный инженер,20000.0,30000.0,RUR,Москва,2007
948,Верстальщик HTML (свободный график\удаленная работа),15000.0,40000.0,RUR,Москва,2007
949,"Менеджер интернет проекта, контент менеджер",20000.0,25000.0,RUR,Москва,2007
950,Руководитель отдела сопровождения,20000.0,30000.0,RUR,Красноярск,2007
951,Специалист по обслуживанию систем звуко и видеозаписи,18000.0,25000.0,RUR,Москва,2007
952,IT специалист,16000.0,20000.0,RUR,Ярославль,2007
953,Специалист в отдел интернет-маркетинга,30000.0,35000.0,RUR,Москва,2007
954,Оператор ПК,17000.0,20000.0,RUR,Москва,2007
955,Инженер отдела инженерных систем,12000.0,30000.0,RUR,Краснодар,2007
956,Системный администратор,25000.0,40000.0,RUR,Москва,2007
957,Системный администратор,30000.0,35000.0,RUR,Москва,2007
